Row(host=u'ka146023.ksc.nasa.gov', frequency=225, totalBytes=1191566, averageSize=5295.848888888889)
Row(host=u'arthur.intel.com', frequency=226, totalBytes=5220476, averageSize=23099.451327433628)
Row(host=u'n1377004.ksc.nasa.gov', frequency=227, totalBytes=714363, averageSize=3146.9735682819382)
Row(host=u'128.159.145.21', frequency=227, totalBytes=649265, averageSize=2860.1982378854627)
Row(host=u'128.159.112.24', frequency=227, totalBytes=570336, averageSize=2512.493392070485)
Row(host=u'atc.eag.unisysgsg.com', frequency=227, totalBytes=1586947, averageSize=6990.955947136564)
Row(host=u'vivid.autometric.com', frequency=227, totalBytes=7306055, averageSize=32185.264317180616)
Row(host=u'163.205.166.15', frequency=228, totalBytes=420759, averageSize=1845.4342105263158)
Row(host=u'gardner.plh.af.mil', frequency=228, totalBytes=2238396, averageSize=9817.526315789473)
Row(host=u'204.247.19.92', frequency=228, totalBytes=5477701, averageSize=24025.004385964912)
Row(host=u'sparrow.drexel.edu', frequency=228, totalBytes=1103441, averageSize=4839.653508771929)
Row(host=u'163.205.16.21', frequency=229, totalBytes=572879, averageSize=2501.6550218340612)
Row(host=u'139.169.30.22', frequency=229, totalBytes=1885620, averageSize=8234.148471615721)
Row(host=u'152.85.3.3', frequency=229, totalBytes=9043746, averageSize=39492.34061135371)
Row(host=u'bussey.physics.fsu.edu', frequency=229, totalBytes=2831493, averageSize=12364.59825327511)
Row(host=u'nearlink.ll.mit.edu', frequency=229, totalBytes=4008945, averageSize=17506.310043668123)
Row(host=u'163.191.201.22', frequency=230, totalBytes=17616433, averageSize=76593.18695652173)
Row(host=u'doplight.nssl.uoknor.edu', frequency=230, totalBytes=4706419, averageSize=20462.691304347827)
Row(host=u'hokie.ksc.nasa.gov', frequency=231, totalBytes=727992, averageSize=3151.4805194805194)
Row(host=u'chronos.synopsys.com', frequency=232, totalBytes=4656204, averageSize=20069.844827586207)
Row(host=u'grumpy.ksc.nasa.gov', frequency=233, totalBytes=3939651, averageSize=16908.37339055794)
Row(host=u'hitel.kol.co.kr', frequency=233, totalBytes=3696131, averageSize=15863.223175965666)
Row(host=u'139.169.30.49', frequency=233, totalBytes=2092503, averageSize=8980.69957081545)
Row(host=u'hu.arc.nasa.gov', frequency=233, totalBytes=8367288, averageSize=35911.107296137336)
Row(host=u'nikita.cst.cnes.fr', frequency=233, totalBytes=7048804, averageSize=30252.377682403432)
Row(host=u'mersey.hursley.ibm.com', frequency=235, totalBytes=3428381, averageSize=14588.855319148935)
Row(host=u'picalon.gun.de', frequency=235, totalBytes=7240699, averageSize=30811.485106382977)
Row(host=u'n164847.ksc.nasa.gov', frequency=236, totalBytes=1382447, averageSize=5857.826271186441)
Row(host=u'163.205.154.17', frequency=236, totalBytes=3021335, averageSize=12802.266949152543)
Row(host=u'wizard.rsoc.rockwell.com', frequency=236, totalBytes=6351382, averageSize=26912.63559322034)
Row(host=u'198.213.130.39', frequency=236, totalBytes=3014627, averageSize=12773.843220338984)
Row(host=u'huge.oso.chalmers.se', frequency=237, totalBytes=3980350, averageSize=16794.725738396624)
Row(host=u'128.217.61.98', frequency=238, totalBytes=430695, averageSize=1809.642857142857)
Row(host=u'ka144063.ksc.nasa.gov', frequency=238, totalBytes=2424956, averageSize=10188.89075630252)
Row(host=u'internet-gw.ford.com', frequency=240, totalBytes=8181079, averageSize=34087.82916666667)
Row(host=u'163.205.2.105', frequency=240, totalBytes=612171, averageSize=2550.7125)
Row(host=u'cindy.yamato.ibm.co.jp', frequency=240, totalBytes=4222700, averageSize=17594.583333333332)
Row(host=u'163.205.12.166', frequency=241, totalBytes=5479068, averageSize=22734.721991701244)
Row(host=u'rgfn.epcc.edu', frequency=243, totalBytes=5425330, averageSize=22326.460905349795)
Row(host=u'128.159.121.41', frequency=243, totalBytes=1008779, averageSize=4151.3539094650205)
Row(host=u'169.197.3.135', frequency=243, totalBytes=2343493, averageSize=9644.004115226337)
Row(host=u'n1000831x.ksc.nasa.gov', frequency=244, totalBytes=1548053, averageSize=6344.479508196721)
Row(host=u'192.112.22.119', frequency=244, totalBytes=2297415, averageSize=9415.63524590164)
Row(host=u'163.205.23.71', frequency=245, totalBytes=1238640, averageSize=5055.673469387755)
Row(host=u'199-186.ico.att.net', frequency=245, totalBytes=2812233, averageSize=11478.502040816327)
Row(host=u'inetg1.arco.com', frequency=246, totalBytes=6451687, averageSize=26226.369918699187)
Row(host=u'mfm-stich4pc.amc.uva.nl', frequency=247, totalBytes=2751280, averageSize=11138.785425101214)
Row(host=u'beck.hydro.on.ca', frequency=247, totalBytes=3180829, averageSize=12877.85020242915)
Row(host=u'204.148.101.58', frequency=247, totalBytes=4060663, averageSize=16439.93117408907)
Row(host=u'ka122053.ksc.nasa.gov', frequency=247, totalBytes=1411002, averageSize=5712.558704453441)
Row(host=u'conch.dny.rockwell.com', frequency=247, totalBytes=11117294, averageSize=45009.287449392716)
Row(host=u'128.159.122.233', frequency=248, totalBytes=672955, averageSize=2713.5282258064517)
Row(host=u'163.206.130.46', frequency=248, totalBytes=563831, averageSize=2273.5120967741937)
Row(host=u'hplb.hpl.hp.com', frequency=250, totalBytes=3607297, averageSize=14429.188)
Row(host=u'sunh35.lisle.tellabs.com', frequency=251, totalBytes=15654949, averageSize=62370.31474103586)
Row(host=u'n1121869.ksc.nasa.gov', frequency=252, totalBytes=631157, averageSize=2504.59126984127)
Row(host=u'proxy.kodak.com', frequency=252, totalBytes=8744454, averageSize=34700.21428571428)
Row(host=u'n1032336.ksc.nasa.gov', frequency=254, totalBytes=1382025, averageSize=5441.043307086614)
Row(host=u'heller.cs.berkeley.edu', frequency=256, totalBytes=13527691, averageSize=52842.54296875)
Row(host=u'inet1.nsc.com', frequency=257, totalBytes=4346758, averageSize=16913.455252918287)
Row(host=u'163.205.121.3', frequency=258, totalBytes=899804, averageSize=3487.6124031007753)
Row(host=u'unexlab9.ucr.edu', frequency=258, totalBytes=6789754, averageSize=26316.875968992248)
Row(host=u'orange.ge.com', frequency=260, totalBytes=15469538, averageSize=59498.223076923074)
Row(host=u'blooper.ucsb.edu', frequency=260, totalBytes=11252714, averageSize=43279.66923076923)
Row(host=u'wilbur.sequent.com', frequency=261, totalBytes=3895080, averageSize=14923.67816091954)
Row(host=u'tais.com', frequency=261, totalBytes=4591776, averageSize=17593.011494252874)
Row(host=u'136.152.93.216', frequency=261, totalBytes=6115346, averageSize=23430.444444444445)
Row(host=u'199.201.186.104', frequency=262, totalBytes=3816815, averageSize=14567.996183206107)
Row(host=u'jobrien-ppp.clark.net', frequency=262, totalBytes=3384230, averageSize=12916.908396946565)
Row(host=u'uli.physik.tu-chemnitz.de', frequency=263, totalBytes=2420301, averageSize=9202.665399239544)
Row(host=u'dbrinza.jpl.nasa.gov', frequency=263, totalBytes=1891351, averageSize=7191.448669201521)
Row(host=u'maz3.maz.net', frequency=263, totalBytes=5086326, averageSize=19339.64258555133)
Row(host=u'n167331.ksc.nasa.gov', frequency=263, totalBytes=1007727, averageSize=3831.661596958175)
Row(host=u'152.163.192.68', frequency=263, totalBytes=4076414, averageSize=15499.673003802282)
Row(host=u'128.159.147.50', frequency=264, totalBytes=3366033, averageSize=12750.125)
Row(host=u'coopwf93.sp.trw.com', frequency=265, totalBytes=1412406, averageSize=5329.833962264151)
Row(host=u'n1121793.ksc.nasa.gov', frequency=265, totalBytes=667969, averageSize=2520.6377358490568)
Row(host=u'pinta.csee.usf.edu', frequency=265, totalBytes=4988917, averageSize=18826.101886792454)
Row(host=u'sg446107.eng.chrysler.com', frequency=265, totalBytes=6773890, averageSize=25561.849056603773)
Row(host=u'goldenrule.jcpenney.com', frequency=266, totalBytes=4942389, averageSize=18580.40977443609)
Row(host=u'n167437.ksc.nasa.gov', frequency=266, totalBytes=735336, averageSize=2764.4210526315787)
Row(host=u'fsd.com', frequency=267, totalBytes=5080222, averageSize=19027.048689138577)
Row(host=u'fnugget.intel.com', frequency=268, totalBytes=5701291, averageSize=21273.473880597016)
Row(host=u'147.74.110.61', frequency=268, totalBytes=121571, averageSize=453.6231343283582)
Row(host=u'163.205.16.90', frequency=268, totalBytes=691784, averageSize=2581.283582089552)
Row(host=u'www.westpub.com', frequency=268, totalBytes=5546019, averageSize=20694.100746268658)
Row(host=u'n1028244.ksc.nasa.gov', frequency=269, totalBytes=764786, averageSize=2843.0706319702604)
Row(host=u'pcmtr6.jrc.it', frequency=270, totalBytes=4460101, averageSize=16518.892592592594)
Row(host=u'miriworld.its.unimelb.edu.au', frequency=271, totalBytes=5777285, averageSize=21318.39483394834)
Row(host=u'hitiij.hitachi.co.jp', frequency=271, totalBytes=5669010, averageSize=20918.856088560886)
Row(host=u'192.20.239.133', frequency=271, totalBytes=1887816, averageSize=6966.110701107011)
Row(host=u'smtp.inet.fi', frequency=272, totalBytes=2144617, averageSize=7884.621323529412)
Row(host=u'n1032026.ksc.nasa.gov', frequency=272, totalBytes=728753, averageSize=2679.238970588235)
Row(host=u'199.93.170.211', frequency=272, totalBytes=2598235, averageSize=9552.33455882353)
Row(host=u'pl01265.ksc.nasa.gov', frequency=275, totalBytes=979887, averageSize=3563.2254545454543)
Row(host=u'163.205.2.35', frequency=276, totalBytes=691566, averageSize=2505.6739130434785)
Row(host=u'enigma.idirect.com', frequency=276, totalBytes=5156824, averageSize=18684.144927536232)
Row(host=u'n1127413.ksc.nasa.gov', frequency=276, totalBytes=691442, averageSize=2505.2246376811595)
Row(host=u'east.ge.com', frequency=276, totalBytes=13129808, averageSize=47571.76811594203)
Row(host=u'brother.cc.monash.edu.au', frequency=276, totalBytes=8744881, averageSize=31684.351449275364)
Row(host=u'139.169.30.50', frequency=276, totalBytes=2143605, averageSize=7766.684782608696)
Row(host=u'152.163.192.2', frequency=277, totalBytes=3613618, averageSize=13045.552346570397)
Row(host=u'128.159.137.43', frequency=278, totalBytes=1463946, averageSize=5265.992805755395)
Row(host=u'193.178.53.180', frequency=279, totalBytes=5666229, averageSize=20309.064516129034)
Row(host=u'spectrum.xerox.com', frequency=280, totalBytes=4259951, averageSize=15214.110714285714)
Row(host=u'gatekeeper.us.oracle.com', frequency=281, totalBytes=6458480, averageSize=22983.914590747332)
Row(host=u'inet-tis.toshiba.co.jp', frequency=281, totalBytes=5047845, averageSize=17963.861209964412)
Row(host=u'www-e1b.gnn.com', frequency=283, totalBytes=5572138, averageSize=19689.533568904593)
Row(host=u'demornay.lanl.gov', frequency=285, totalBytes=5485313, averageSize=19246.712280701755)
Row(host=u'seitti.funet.fi', frequency=287, totalBytes=6469330, averageSize=22541.219512195123)
Row(host=u'orpheus.amdahl.com', frequency=287, totalBytes=10097636, averageSize=35183.40069686411)
Row(host=u'minos.bch.umontreal.ca', frequency=288, totalBytes=4841976, averageSize=16812.416666666668)
Row(host=u'fts3p5-bfs.scri.fsu.edu', frequency=288, totalBytes=14992719, averageSize=52058.052083333336)
Row(host=u'198.83.19.42', frequency=290, totalBytes=3281689, averageSize=11316.168965517241)
Row(host=u'n1135966.ksc.nasa.gov', frequency=291, totalBytes=1095794, averageSize=3765.6151202749143)
Row(host=u'redfish.ksc.nasa.gov', frequency=291, totalBytes=2725844, averageSize=9367.161512027491)
Row(host=u'n1031627.ksc.nasa.gov', frequency=295, totalBytes=742788, averageSize=2517.9254237288137)
Row(host=u'atropos.jf.intel.com', frequency=296, totalBytes=10090533, averageSize=34089.63851351351)
Row(host=u'n1123724.ksc.nasa.gov', frequency=297, totalBytes=1275588, averageSize=4294.909090909091)
Row(host=u'spacelink.msfc.nasa.gov', frequency=297, totalBytes=8955064, averageSize=30151.73063973064)
Row(host=u'128.159.122.160', frequency=297, totalBytes=2030150, averageSize=6835.521885521885)
Row(host=u'198.246.65.40', frequency=297, totalBytes=14013654, averageSize=47184.020202020205)
Row(host=u'ws02.sr.kp.dlr.de', frequency=297, totalBytes=6606467, averageSize=22243.996632996634)
Row(host=u'igate.nrc.gov', frequency=298, totalBytes=11665061, averageSize=39144.5)
Row(host=u'152.163.192.37', frequency=298, totalBytes=4204404, averageSize=14108.738255033557)
Row(host=u'fishmac1.bioz.unibas.ch', frequency=299, totalBytes=12108531, averageSize=40496.75919732441)
Row(host=u'beavis.b11.ingr.com', frequency=301, totalBytes=8239328, averageSize=27373.182724252492)
Row(host=u'128.159.135.73', frequency=303, totalBytes=992070, averageSize=3274.158415841584)
Row(host=u'bruinen.jus.gov.ar', frequency=303, totalBytes=2279024, averageSize=7521.531353135313)
Row(host=u'152.163.192.4', frequency=304, totalBytes=5994894, averageSize=19720.04605263158)
Row(host=u'n1028288.ksc.nasa.gov', frequency=306, totalBytes=766423, averageSize=2504.650326797386)
Row(host=u'host62.ascend.interop.eunet.de', frequency=308, totalBytes=31292211, averageSize=101598.08766233767)
Row(host=u'klothos.crl.research.digital.com', frequency=311, totalBytes=5029575, averageSize=16172.26688102894)
Row(host=u'screen.lotus.com', frequency=312, totalBytes=8958375, averageSize=28712.740384615383)
Row(host=u'n1142702.ksc.nasa.gov', frequency=313, totalBytes=786457, averageSize=2512.6421725239616)
Row(host=u'nameserver.pwfl.com', frequency=313, totalBytes=12129475, averageSize=38752.31629392971)
Row(host=u'gw1.fbc.com', frequency=313, totalBytes=7607673, averageSize=24305.664536741213)
Row(host=u'128.217.61.15', frequency=314, totalBytes=193114, averageSize=615.0127388535032)
Row(host=u'aheil_pc.orem.novell.com', frequency=315, totalBytes=11485397, averageSize=36461.57777777778)
Row(host=u'pr19.bsvc.berkeley.edu', frequency=318, totalBytes=4341658, averageSize=13653.012578616352)
Row(host=u'128.159.121.64', frequency=319, totalBytes=2251694, averageSize=7058.601880877743)
Row(host=u'128.217.61.184', frequency=319, totalBytes=846251, averageSize=2652.824451410658)
Row(host=u'faith.waikato.ac.nz', frequency=319, totalBytes=4272274, averageSize=13392.708463949843)
Row(host=u'unifex.ksc.nasa.gov', frequency=320, totalBytes=6023994, averageSize=18824.98125)
Row(host=u'snoopy.tblc.lib.fl.us', frequency=320, totalBytes=10170765, averageSize=31783.640625)
Row(host=u'128.159.135.38', frequency=321, totalBytes=1320722, averageSize=4114.398753894081)
Row(host=u'firewall.dfw.ibm.com', frequency=322, totalBytes=17415602, averageSize=54085.72049689441)
Row(host=u'web.kyoto-inet.or.jp', frequency=324, totalBytes=4424790, averageSize=13656.75925925926)
Row(host=u'thetis.fddi4.fu-berlin.de', frequency=326, totalBytes=2433103, averageSize=7463.506134969325)
Row(host=u'bettong.client.uq.oz.au', frequency=327, totalBytes=8241363, averageSize=25202.94495412844)
Row(host=u'163.205.23.72', frequency=328, totalBytes=2398292, averageSize=7311.865853658536)
Row(host=u'152.163.192.66', frequency=328, totalBytes=10589131, averageSize=32283.935975609755)
Row(host=u'128.159.122.15', frequency=330, totalBytes=1797250, averageSize=5446.212121212121)
Row(host=u'hella.stm.it', frequency=331, totalBytes=6437101, averageSize=19447.43504531722)
Row(host=u'n1031729.ksc.nasa.gov', frequency=331, totalBytes=1058923, averageSize=3199.1631419939577)
Row(host=u'zang.slip.lm.com', frequency=332, totalBytes=6097283, averageSize=18365.310240963856)
Row(host=u'n1028722.ksc.nasa.gov', frequency=332, totalBytes=966034, averageSize=2909.740963855422)
Row(host=u'158.27.59.88', frequency=333, totalBytes=5675473, averageSize=17043.462462462463)
Row(host=u'n1144636.ksc.nasa.gov', frequency=334, totalBytes=855224, averageSize=2560.5508982035926)
Row(host=u'163.234.140.22', frequency=336, totalBytes=2325971, averageSize=6922.5327380952385)
Row(host=u'152.163.192.3', frequency=336, totalBytes=3787473, averageSize=11272.24107142857)
Row(host=u'gikai.eng.nhk.or.jp', frequency=339, totalBytes=1243486, averageSize=3668.100294985251)
Row(host=u'163.205.150.22', frequency=339, totalBytes=1428014, averageSize=4212.430678466077)
Row(host=u'gate.ps.cae.ntt.jp', frequency=342, totalBytes=10800540, averageSize=31580.526315789473)
Row(host=u'128.159.122.144', frequency=345, totalBytes=2181917, averageSize=6324.397101449275)
Row(host=u'163.205.23.44', frequency=345, totalBytes=965636, averageSize=2798.9449275362317)
Row(host=u'scooter.pa-x.dec.com', frequency=346, totalBytes=6034034, averageSize=17439.404624277457)
Row(host=u'gwa.ericsson.com', frequency=347, totalBytes=13440680, averageSize=38733.94812680115)
Row(host=u'163.205.12.100', frequency=348, totalBytes=470667, averageSize=1352.4913793103449)
Row(host=u'140.229.116.37', frequency=349, totalBytes=5470545, averageSize=15674.914040114612)
Row(host=u'ftp.mel.aone.net.au', frequency=350, totalBytes=6375990, averageSize=18217.114285714284)
Row(host=u'vewer.sso.az.honeywell.com', frequency=354, totalBytes=1305244, averageSize=3687.129943502825)
Row(host=u'198.83.19.43', frequency=354, totalBytes=7416253, averageSize=20949.867231638418)
Row(host=u'pfizergate.pfizer.com', frequency=354, totalBytes=9241902, averageSize=26107.06779661017)
Row(host=u'proxy.bellatlantic.com', frequency=355, totalBytes=9771774, averageSize=27526.123943661973)
Row(host=u'152.163.192.7', frequency=356, totalBytes=3857799, averageSize=10836.51404494382)
Row(host=u'130.110.74.81', frequency=357, totalBytes=20371533, averageSize=57063.117647058825)
Row(host=u'152.163.192.67', frequency=359, totalBytes=5095400, averageSize=14193.314763231198)
Row(host=u'nntp1.reach.com', frequency=361, totalBytes=5238554, averageSize=14511.229916897508)
Row(host=u'www-c8.proxy.aol.com', frequency=362, totalBytes=7322374, averageSize=20227.552486187844)
Row(host=u'163.205.154.11', frequency=364, totalBytes=1018651, averageSize=2798.4917582417584)
Row(host=u'ottgate2.bnr.ca', frequency=365, totalBytes=5582302, averageSize=15293.978082191781)
Row(host=u'163.205.16.100', frequency=368, totalBytes=1055656, averageSize=2868.6304347826085)
Row(host=u'duckling.omsi.edu', frequency=368, totalBytes=12283276, averageSize=33378.467391304344)
Row(host=u'199.201.186.103', frequency=370, totalBytes=1863849, averageSize=5037.42972972973)
Row(host=u'bdmgate.bdm.com', frequency=372, totalBytes=9524049, averageSize=25602.282258064515)
Row(host=u'163.206.136.1', frequency=372, totalBytes=2596624, averageSize=6980.1720430107525)
Row(host=u'152.163.192.69', frequency=373, totalBytes=4470065, averageSize=11984.088471849866)
Row(host=u'gate.chips.ibm.com', frequency=376, totalBytes=19595028, averageSize=52114.436170212764)
Row(host=u'hpfcla.fc.hp.com', frequency=377, totalBytes=10949477, averageSize=29043.70557029178)
Row(host=u'sophocles.algonet.se', frequency=380, totalBytes=7127268, averageSize=18755.968421052632)
Row(host=u'n1144796.ksc.nasa.gov', frequency=381, totalBytes=2266028, averageSize=5947.580052493438)
Row(host=u'n1123543.ksc.nasa.gov', frequency=383, totalBytes=3749143, averageSize=9788.885117493473)
Row(host=u'public.lasc.lockheed.com', frequency=385, totalBytes=6493900, averageSize=16867.272727272728)
Row(host=u'magicall.dacom.co.kr', frequency=388, totalBytes=8990469, averageSize=23171.311855670105)
Row(host=u'quadra_echo.rollins.edu', frequency=389, totalBytes=8225365, averageSize=21144.897172236502)
Row(host=u'128.32.196.94', frequency=389, totalBytes=11834773, averageSize=30423.580976863752)
Row(host=u'163.205.23.93', frequency=390, totalBytes=978130, averageSize=2508.025641025641)
Row(host=u'n1031701.ksc.nasa.gov', frequency=391, totalBytes=1062336, averageSize=2716.9718670076727)
Row(host=u'152.163.192.36', frequency=391, totalBytes=6026519, averageSize=15413.092071611252)
Row(host=u'129.239.68.160', frequency=396, totalBytes=1612704, averageSize=4072.4848484848485)
Row(host=u'128.159.122.14', frequency=398, totalBytes=1934004, averageSize=4859.306532663317)
Row(host=u'cbxguy.vip.best.com', frequency=400, totalBytes=2029736, averageSize=5074.34)
Row(host=u'bnl871c.ags.bnl.gov', frequency=402, totalBytes=5482180, averageSize=13637.26368159204)
Row(host=u'152.163.192.70', frequency=402, totalBytes=8691714, averageSize=21621.17910447761)
Row(host=u'128.159.122.38', frequency=403, totalBytes=2243395, averageSize=5566.736972704714)
Row(host=u'n868370.ksc.nasa.gov', frequency=403, totalBytes=1866286, averageSize=4630.9826302729525)
Row(host=u'igate.uswest.com', frequency=404, totalBytes=9824759, averageSize=24318.710396039605)
Row(host=u'erigate.ericsson.se', frequency=408, totalBytes=8740629, averageSize=21423.110294117647)
Row(host=u'waldtsvr.ksc.nasa.gov', frequency=410, totalBytes=11441951, averageSize=27907.19756097561)
Row(host=u'bbuig150.unisys.com', frequency=412, totalBytes=15339249, averageSize=37231.186893203885)
Row(host=u'204.62.245.32', frequency=413, totalBytes=6853500, averageSize=16594.430992736077)
Row(host=u'n1123209.ksc.nasa.gov', frequency=413, totalBytes=1299425, averageSize=3146.3075060532688)
Row(host=u'152.163.192.71', frequency=413, totalBytes=8411488, averageSize=20366.799031476996)
Row(host=u'nirvana1.ultranet.com', frequency=414, totalBytes=11077072, averageSize=26756.212560386473)
Row(host=u'www-e1e.gnn.com', frequency=416, totalBytes=6317931, averageSize=15187.334134615385)
Row(host=u'152.163.192.35', frequency=421, totalBytes=7654696, averageSize=18182.175771971495)
Row(host=u'163.206.104.34', frequency=425, totalBytes=539779, averageSize=1270.0682352941176)
Row(host=u'n1131455.ksc.nasa.gov', frequency=427, totalBytes=1081820, averageSize=2533.536299765808)
Row(host=u'163.206.140.4', frequency=431, totalBytes=15534926, averageSize=36043.91183294664)
Row(host=u'152.163.192.38', frequency=432, totalBytes=6277297, averageSize=14530.780092592593)
Row(host=u'128.159.122.137', frequency=433, totalBytes=3058167, averageSize=7062.741339491917)
Row(host=u'n1123413.ksc.nasa.gov', frequency=434, totalBytes=1149672, averageSize=2649.0138248847925)
Row(host=u'metabelis.rmit.edu.au', frequency=435, totalBytes=13135755, averageSize=30197.137931034482)
Row(host=u'128.217.62.2', frequency=436, totalBytes=4580736, averageSize=10506.275229357798)
Row(host=u'u139.n72.queensu.ca', frequency=439, totalBytes=9816105, averageSize=22360.148063781322)
Row(host=u'163.205.23.76', frequency=442, totalBytes=1206058, averageSize=2728.6380090497737)
Row(host=u'198.83.19.47', frequency=443, totalBytes=5826826, averageSize=13153.106094808127)
Row(host=u'www-e1f.gnn.com', frequency=447, totalBytes=18944788, averageSize=42382.07606263982)
Row(host=u'198.83.19.40', frequency=448, totalBytes=7159925, averageSize=15981.97544642857)
Row(host=u'beta.xerox.com', frequency=449, totalBytes=9254681, averageSize=20611.761692650332)
Row(host=u'192.77.40.4', frequency=455, totalBytes=4634910, averageSize=10186.615384615385)
Row(host=u'relay02.jpmorgan.com', frequency=460, totalBytes=8736215, averageSize=18991.771739130436)
Row(host=u'smokey.arnold.af.mil', frequency=460, totalBytes=7496119, averageSize=16295.910869565218)
Row(host=u'arc.dental.upenn.edu', frequency=461, totalBytes=20227726, averageSize=43877.930585683294)
Row(host=u'128.159.122.180', frequency=462, totalBytes=2272829, averageSize=4919.54329004329)
Row(host=u'128.159.122.110', frequency=465, totalBytes=3314973, averageSize=7128.974193548387)
Row(host=u'gatekeeper.ray.com', frequency=469, totalBytes=12695338, averageSize=27068.950959488273)
Row(host=u'128.159.146.40', frequency=473, totalBytes=1767621, averageSize=3737.042283298097)
Row(host=u'lsda05.jsc.nasa.gov', frequency=474, totalBytes=4773229, averageSize=10070.103375527426)
Row(host=u'152.163.192.5', frequency=480, totalBytes=10174113, averageSize=21196.06875)
Row(host=u'afdd.arc.nasa.gov', frequency=482, totalBytes=334749, averageSize=694.5)
Row(host=u'ntigate.nt.com', frequency=486, totalBytes=17070073, averageSize=35123.60699588477)
Row(host=u'fkirchman.gsfc.nasa.gov', frequency=490, totalBytes=10679336, averageSize=21794.563265306122)
Row(host=u'hpcvsop.cv.hp.com', frequency=498, totalBytes=15897234, averageSize=31922.156626506025)
Row(host=u'tide01.microsoft.com', frequency=499, totalBytes=8669886, averageSize=17374.52104208417)
Row(host=u'n1040681.ksc.nasa.gov', frequency=499, totalBytes=1515579, averageSize=3037.23246492986)
Row(host=u'n1376232.ksc.nasa.gov', frequency=502, totalBytes=1323502, averageSize=2636.4581673306775)
Row(host=u'128.217.62.224', frequency=507, totalBytes=3474111, averageSize=6852.289940828402)
Row(host=u'wwwproxy.sanders.com', frequency=508, totalBytes=9572701, averageSize=18843.899606299212)
Row(host=u'tia1.eskimo.com', frequency=509, totalBytes=7655745, averageSize=15040.756385068762)
Row(host=u'ftp-relay.mv.us.adobe.com', frequency=513, totalBytes=18490797, averageSize=36044.43859649123)
Row(host=u'gatekeeper.mitre.org', frequency=514, totalBytes=12634096, averageSize=24579.953307392996)
Row(host=u'nidhogg.srl.caltech.edu', frequency=517, totalBytes=109627, averageSize=212.04448742746615)
Row(host=u'128.159.132.56', frequency=521, totalBytes=7551645, averageSize=14494.520153550864)
Row(host=u'proxy0.research.att.com', frequency=529, totalBytes=11859250, averageSize=22418.241965973535)
Row(host=u'199.1.50.225', frequency=536, totalBytes=2991708, averageSize=5581.544776119403)
Row(host=u'128.159.111.141', frequency=546, totalBytes=2780618, averageSize=5092.706959706959)
Row(host=u'news.dfrc.nasa.gov', frequency=554, totalBytes=1034390, averageSize=1867.129963898917)
Row(host=u'heimdallp2.compaq.com', frequency=559, totalBytes=27080427, averageSize=48444.41323792487)
Row(host=u'128.159.122.107', frequency=563, totalBytes=3778814, averageSize=6711.925399644761)
Row(host=u'lamar.d48.lilly.com', frequency=576, totalBytes=12573795, averageSize=21829.505208333332)
Row(host=u'141.102.82.127', frequency=578, totalBytes=2690676, averageSize=4655.148788927336)
Row(host=u'amdext.amd.com', frequency=590, totalBytes=11356142, averageSize=19247.698305084745)
Row(host=u'128.159.144.83', frequency=597, totalBytes=5277498, averageSize=8840.03015075377)
Row(host=u'pc24.ac.tandem.com', frequency=604, totalBytes=6395710, averageSize=10588.923841059603)
Row(host=u'139.169.174.102', frequency=610, totalBytes=37656200, averageSize=61731.475409836065)
Row(host=u'rmcg.cts.com', frequency=625, totalBytes=5692292, averageSize=9107.6672)
Row(host=u'gatekeeper.cca.rockwell.com', frequency=629, totalBytes=47586108, averageSize=75653.58982511924)
Row(host=u'n1121796.ksc.nasa.gov', frequency=632, totalBytes=1691920, averageSize=2677.0886075949365)
Row(host=u'163.205.3.104', frequency=634, totalBytes=3482892, averageSize=5493.520504731861)
Row(host=u'jericho2.microsoft.com', frequency=647, totalBytes=14718747, averageSize=22749.22256568779)
Row(host=u'198.83.19.44', frequency=647, totalBytes=11279260, averageSize=17433.168469860895)
Row(host=u'inet2.tek.com', frequency=649, totalBytes=14135000, averageSize=21779.661016949154)
Row(host=u'stortek1.stortek.com', frequency=654, totalBytes=17820210, averageSize=27248.02752293578)
Row(host=u'sahp315.sandia.gov', frequency=656, totalBytes=18152817, averageSize=27671.977134146342)
Row(host=u'spider.tbe.com', frequency=672, totalBytes=14468684, averageSize=21530.779761904763)
Row(host=u'206.27.25.1', frequency=672, totalBytes=7996616, averageSize=11899.72619047619)
Row(host=u'proxy.austin.ibm.com', frequency=677, totalBytes=14363635, averageSize=21216.5952732644)
Row(host=u'gw4.att.com', frequency=683, totalBytes=23138743, averageSize=33878.10102489019)
Row(host=u'koriel.sun.com', frequency=688, totalBytes=14185942, averageSize=20619.101744186046)
Row(host=u'163.205.16.75', frequency=690, totalBytes=3941911, averageSize=5712.914492753624)
Row(host=u'jericho3.microsoft.com', frequency=691, totalBytes=12687909, averageSize=18361.662807525325)
Row(host=u'163.205.11.31', frequency=692, totalBytes=9398010, averageSize=13580.939306358381)
Row(host=u'bambi.te.rl.ac.uk', frequency=701, totalBytes=39326088, averageSize=56099.982881597716)
Row(host=u'corpgate.nt.com', frequency=705, totalBytes=31713743, averageSize=44984.032624113475)
Row(host=u'163.206.137.21', frequency=713, totalBytes=21417965, averageSize=30039.22159887798)
Row(host=u'sdn_b6_f02_ip.dny.rockwell.com', frequency=722, totalBytes=10563941, averageSize=14631.497229916897)
